GADA-xof9ah,KABUPATEN JAYAPURA,PAPUA,-2.59677600,140.51432400,False,0.9,3,5
GADA-1cgtmx,KOTA BANDAR LAMPUNG,LAMPUNG,-5.35362400,105.29002800,False,0.9,3,5
GADA-u2vsdn,KABUPATEN CIREBON,JAWA BARAT,-6.70157500,108.53592800,False,0.9,3,5
GADA-tbor4n,KOTA JAMBI,JAMBI,-1.59717700,103.60875200,False,0.9,3,5
GADA-hufkdh,KABUPATEN SUMEDANG,JAWA BARAT,-6.81715600,107.94943900,False,0.9,3,5
GADA-nyvxveyb,KOTA BANDAR LAMPUNG,LAMPUNG,-5.37064000,105.26643000,False,0.9,3,5
GADA-1yb64kee,KABUPATEN MERAUKE,PAPUA,-8.50059000,140.39119000,False,0.9,3,5
GADA-yvgymz,KOTA BEKASI,JAWA BARAT,-6.22774700,107.02012600,False,0.9,3,5
GADA-xoqwzk,KOTA TANGERANG SELATAN,BANTEN,-6.34123600,106.70008700,False,0.9,3,5
GADA-u53uoo,KABUPATEN CIREBON,JAWA BARAT,-6.70647500,108.51517600,False,0.9,3,5
GADA-ga1yvkzn,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32734000,114.56381000,False,0.9,3,5
GADA-nk5vzxx1,KOTA SALATIGA,JAWA TENGAH,-7.33097900,110.50198300,False,0.9,3,5
GADA-zzsbzz,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28904600,106.86519000,False,0.9,3,5
GADA-umxay8,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.56975500,98.58192600,False,0.9,3,5
GADA-6zgklmel,KOTA PEKANBARU,RIAU,0.44944700,101.45805900,False,0.9,3,5
GADA-tfzbim,KABUPATEN LAMPUNG TIMUR,LAMPUNG,-5.13214600,105.43400100,False,0.9,3,5
GADA-xuh7iz,KOTA KENDARI,SULAWESI TENGGARA,-3.98501500,122.48148600,False,0.9,3,5
GADA-5mvbxq7n,KABUPATEN SUMEDANG,JAWA BARAT,-6.75485000,107.89727000,False,0.9,3,5
GADA-dfu92e,KABUPATEN BREBES,JAWA TENGAH,-7.08046300,108.88188600,False,0.9,3,5
GADA-wp9jfh,KABUPATEN MAGETAN,JAWA TIMUR,-7.69582700,111.26746600,False,0.9,3,5
GADA-5m5glgvd,KABUPATEN BANDUNG,JAWA BARAT,-6.99410000,107.73450000,False,0.9,3,5
GADA-dlip1n,KABUPATEN SUMEDANG,JAWA BARAT,-6.82448900,107.91577600,False,0.9,3,5
GADA-whdgou,KOTA BEKASI,JAWA BARAT,-6.32557900,106.92158600,False,0.9,3,5
GADA-n0pkg8,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.58486100,110.81161800,False,0.9,3,5
GADA-ny97o52a,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.90677000,104.48978000,False,0.9,3,5
GADA-vqlpo3ko,KABUPATEN BANGGAI,SULAWESI TENGAH,-0.95640000,122.78683000,False,0.9,3,5
GADA-xodz02,KABUPATEN PEMALANG,JAWA TENGAH,-6.83686000,109.49735000,False,0.9,3,5
GADA-9iwrs0,KOTA MEDAN,SUMATERA UTARA,3.59903100,98.61748900,False,0.9,3,5
GADA-lrymnzjo,KOTA JAMBI,JAMBI,-1.63019000,103.54721800,False,0.9,3,5
GADA-xpogmr,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.31444900,114.61381800,False,0.9,3,5
GADA-x3e0qox1,KABUPATEN TANGERANG,BANTEN,-6.16840100,106.49120500,False,0.9,3,5
GADA-5g86t9,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.52998000,105.45001700,False,0.9,3,5
GADA-5m5e2qdo,KABUPATEN JEMBER,JAWA TIMUR,-8.17693000,113.70963000,False,0.9,3,5
GADA-l6tazw,KOTA BENGKULU,BENGKULU,-3.78744500,102.26218000,False,0.9,3,5
GADA-9enen165,KOTA BANDUNG,JAWA BARAT,-6.91340000,107.69532000,False,0.9,3,5
GADA-1yb5jerl,KABUPATEN SUKABUMI,JAWA BARAT,-6.87803000,106.90831000,False,0.9,3,5
GADA-m6km9l,KOTA BANDAR LAMPUNG,LAMPUNG,-5.39239500,105.26937400,False,0.9,3,5
GADA-k50bk6,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16502600,106.86529000,False,0.9,3,5
GADA-xe2qpyl4,KOTA JAKARTA UTARA,DKI JAKARTA,-6.11308000,106.90147000,False,0.9,3,5
GADA-qbe01n0r,KABUPATEN SUMEDANG,JAWA BARAT,-6.80066000,107.94427000,False,0.9,3,5
GADA-tbb0ui,KOTA JAMBI,JAMBI,-1.59295100,103.60896700,False,0.9,3,5
GADA-wdojr9,KOTA BEKASI,JAWA BARAT,-6.35456200,106.92055000,False,0.9,3,5
GADA-xoqtg6,KABUPATEN JAYAPURA,PAPUA,-2.53863300,140.46679500,False,0.9,3,5
GADA-xeygpz9r,KOTA BEKASI,JAWA BARAT,-6.29115000,106.99473000,False,0.9,3,5
GADA-qb4vrx9x,KOTA MEDAN,SUMATERA UTARA,3.54156500,98.62444200,False,0.9,3,5
GADA-71b69w,KABUPATEN MAGETAN,JAWA TIMUR,-7.69822000,111.25997900,False,0.9,3,5
GADA-lzzff6,KABUPATEN KOLAKA,SULAWESI TENGGARA,-3.99220500,121.40481800,False,0.9,3,5
GADA-5xp8cu,KABUPATEN BANDUNG,JAWA BARAT,-6.90358500,107.68108700,False,0.9,3,5
GADA-l9zqqz,KOTA JAKARTA UTARA,DKI JAKARTA,-6.10429300,106.76943400,False,0.9,3,5
GADA-nt8jq2,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28972900,106.86714600,False,0.9,3,4
GADA-ln40mv,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16399400,106.87345100,False,0.9,3,4
GADA-xlogay20,KABUPATEN LUMAJANG,JAWA TIMUR,-8.23018000,113.29374000,False,0.9,3,4
GADA-u82rw1,KABUPATEN JAYAPURA,PAPUA,-2.56716500,140.49229000,False,0.9,3,4
GADA-uay6tf,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.83851100,104.89739200,False,0.9,3,4
GADA-ntb40f,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29241400,106.87521700,False,0.9,3,4
GADA-xejaoyvm,KABUPATEN BEKASI,JAWA BARAT,-6.43952000,107.15355000,False,0.9,3,4
GADA-xsq5qi,KABUPATEN LEBAK,BANTEN,-6.33223800,106.15807300,False,0.9,3,4
GADA-z51p36kk,KABUPATEN PIDIE,NANGGROE ACEH DARUSSALAM,5.36906000,95.96189000,False,0.9,3,4
GADA-ywg7sd,KOTA BANDUNG,JAWA BARAT,-6.89796300,107.68140600,False,0.9,3,4
GADA-dvzjegy1,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.32599000,106.87054000,False,0.9,3,4
GADA-uclhym,KOTA JAMBI,JAMBI,-1.61170900,103.60854900,False,0.9,3,4
GADA-lqb4yp,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16665200,106.86558700,False,0.9,3,4
GADA-5r1609,KOTA MEDAN,SUMATERA UTARA,3.55897500,98.65082700,False,0.9,3,4
GADA-vsev8i,KOTA LUBUKLINGGAU,SUMATERA SELATAN,-3.29516600,102.86904300,False,0.9,3,4
GADA-l8qdb7,KABUPATEN SUMEDANG,JAWA BARAT,-6.83473000,107.92407500,False,0.9,3,4
GADA-mlkxznwd,KABUPATEN LUMAJANG,JAWA TIMUR,-8.12181000,113.23380000,False,0.9,3,4
GADA-hztd6n,KOTA MEDAN,SUMATERA UTARA,3.64735700,98.69452800,False,0.9,3,4
GADA-klrbk4ao,KABUPATEN PIDIE,NANGGROE ACEH DARUSSALAM,5.36870000,95.96217000,False,0.9,3,4
GADA-3aodud,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.30356500,106.86409100,False,0.9,3,4
GADA-tfox8c,KOTA JAMBI,JAMBI,-1.60227600,103.60343500,False,0.9,3,4
GADA-lj1golrz,KOTA BENGKULU,BENGKULU,-3.82516000,102.29477000,False,0.9,3,4
GADA-9enmrenn,KABUPATEN SUMENEP,JAWA TIMUR,-7.00756000,113.86650000,False,0.9,3,4
GADA-u54fu7,KABUPATEN CIREBON,JAWA BARAT,-6.70945600,108.52898200,False,0.9,3,4
GADA-lh1gvu,KABUPATEN SUMEDANG,JAWA BARAT,-6.84654200,107.93985100,False,0.9,3,4
GADA-r1ngeorm,KABUPATEN LUMAJANG,JAWA TIMUR,-8.06597000,113.09061000,False,0.9,3,4
GADA-xsvn0m,KABUPATEN SUMEDANG,JAWA BARAT,-6.90711800,107.79702500,False,0.9,3,4
GADA-klbglvqb,KOTA BENGKULU,BENGKULU,-3.75716000,102.27968000,False,0.9,3,4
GADA-u85b8b,KOTA JAMBI,JAMBI,-1.60251400,103.60451400,False,0.9,3,4
GADA-eqvkty,KOTA LANGSA,NANGGROE ACEH DARUSSALAM,5.56692100,95.36561000,False,0.9,3,4
GADA-xt3o8v,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30535000,100.37042900,False,0.9,3,4
GADA-xt6z30,KABUPATEN AGAM,SUMATERA BARAT,-0.31274100,100.36962800,False,0.9,3,4
GADA-xt8bir,KABUPATEN AGAM,SUMATERA BARAT,-0.31794600,100.38814200,False,0.9,3,4
GADA-h2xys0,KABUPATEN OGAN KOMERING ULU TIMUR,SUMATERA SELATAN,-4.17424600,104.65579700,False,0.9,3,4
GADA-9e5lr96m,KOTA PADANG,SUMATERA BARAT,-0.83027000,100.32197000,False,0.9,3,4
GADA-e2v5v4,KOTA PONTIANAK,KALIMANTAN BARAT,-0.02625100,109.29951900,False,0.9,3,4
GADA-59o2gt,KABUPATEN SIAK,RIAU,0.64744000,101.61452200,False,0.9,3,4
GADA-uvkr45,KABUPATEN TAPANULI SELATAN,SUMATERA UTARA,1.36871800,99.27883300,False,0.9,3,4
GADA-nyvagoxe,KOTA TANGERANG SELATAN,BANTEN,-6.33678000,106.67194000,False,0.9,3,4
GADA-zaym9f,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.26705400,106.86550600,False,0.9,3,4
GADA-ga9mqj1x,KABUPATEN SUMEDANG,JAWA BARAT,-6.94915000,107.81245000,False,0.9,3,4
GADA-z535zm33,KOTA MEDAN,SUMATERA UTARA,3.54604000,98.66898000,False,0.9,3,4
GADA-lsb8o0,KABUPATEN JEMBER,JAWA TIMUR,-8.18053900,113.68818700,False,0.9,3,4
GADA-l7k2p3,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.90924100,104.48106900,False,0.9,3,4
GADA-59oktr,KABUPATEN SIAK,RIAU,0.64744000,101.61452200,False,0.9,3,4
GADA-e3044g,KOTA BEKASI,JAWA BARAT,-6.27038800,106.98286100,False,0.9,3,4
GADA-01ly1nwp,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.44212000,114.73239000,False,0.9,3,4
GADA-y5abrz,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.54574600,105.40328900,False,0.9,3,4
GADA-5349wm,KABUPATEN BANDUNG,JAWA BARAT,-6.97690400,107.70925900,False,0.9,3,4
GADA-e30czf,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06110200,109.31084400,False,0.9,3,4
GADA-7y51gqoo,KOTA PADANG,SUMATERA BARAT,-0.96346000,100.35434000,False,0.9,3,4
GADA-zd4eyn,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.95019000,104.51111000,False,0.9,3,4
GADA-nyvg30zx,KABUPATEN BANGGAI,SULAWESI TENGAH,-0.99024000,122.78624000,False,0.9,3,4
GADA-88oect,KOTA BANDUNG,JAWA BARAT,-6.91977500,107.68449400,False,0.9,3,4
GADA-ljwgklya,KABUPATEN LUMAJANG,JAWA TIMUR,-8.23323000,113.30420000,False,0.9,3,4
GADA-x4rmu3,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.32746200,105.19680200,False,0.9,3,4
GADA-5mqj5wee,KABUPATEN KLATEN,JAWA TENGAH,-7.65350000,110.72151000,False,0.9,3,4
GADA-01zyxkap,KABUPATEN KUNINGAN,JAWA BARAT,-6.88098000,108.49581000,False,0.9,3,4
GADA-oq30hm,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28583900,106.87377700,False,0.9,3,4
GADA-j6o47nxy,KABUPATEN LUMAJANG,JAWA TIMUR,-8.12330000,113.36411000,False,0.9,3,4
GADA-29wfgz,KABUPATEN KUBU RAYA,KALIMANTAN BARAT,-0.07529700,109.37100600,False,0.9,3,4
GADA-59piv0,KABUPATEN SIAK,RIAU,0.64616200,101.61529900,False,0.9,3,4
GADA-5eugl2,KABUPATEN TANGERANG,BANTEN,-6.14332500,106.45482200,False,0.9,3,4
GADA-l2ph3a,KOTA JAKARTA UTARA,DKI JAKARTA,-6.18194200,106.91573500,False,0.9,3,4
GADA-aa4a7zn1,KOTA BANDUNG,JAWA BARAT,-6.90978800,107.63522100,False,0.9,3,4
GADA-52fc9g,KOTA BATAM,KEPULAUAN RIAU,1.06261900,103.94611900,False,0.9,3,4
GADA-uwbqhax0,KOTA PEKANBARU,RIAU,0.47419600,101.45551600,False,0.9,3,4
GADA-u8aijx,KABUPATEN SUMEDANG,JAWA BARAT,-6.83666600,107.92963100,False,0.9,3,4
GADA-qlxardpx,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.95059100,104.51458000,False,0.9,3,4
GADA-zh84wj,KOTA LHOKSEUMAWE,NANGGROE ACEH DARUSSALAM,4.47052800,97.97475300,False,0.9,3,4
GADA-e371an2g,KABUPATEN MERAUKE,PAPUA,-8.50554000,140.39377000,False,0.9,3,4
GADA-xy0o93,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28571200,100.37224200,False,0.9,3,4
GADA-l7j1,KABUPATEN SERANG,BANTEN,-6.29776500,106.38578400,False,0.9,3,4
GADA-yv5nf7,KOTA BEKASI,JAWA BARAT,-6.22793400,107.01922600,False,0.9,3,4
GADA-h3q865,KABUPATEN BEKASI,JAWA BARAT,-6.27942600,107.04021900,False,0.9,3,4
GADA-ezjv57a1,KABUPATEN CIREBON,JAWA BARAT,-6.84292000,108.51543000,False,0.9,3,4
GADA-nrbdwqmo,KABUPATEN SUMEDANG,JAWA BARAT,-6.82470000,107.91542000,False,0.9,3,4
GADA-yv5ub3,KOTA BEKASI,JAWA BARAT,-6.22845800,107.01934800,False,0.9,3,4
GADA-xlvkrdrm,KABUPATEN KLATEN,JAWA TENGAH,-7.62870000,110.67423000,False,0.9,3,4
GADA-bweoju,KOTA MEDAN,SUMATERA UTARA,3.58989900,98.68584500,False,0.9,3,4
GADA-55cuky,KOTA BEKASI,JAWA BARAT,-6.27709500,106.96113000,False,0.9,3,4
GADA-e37dj1o7,KOTA JAKARTA SELATAN,DKI JAKARTA,-6.21125000,106.79307000,False,0.9,3,4
GADA-ljrbqree,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.56696000,98.56906000,False,0.9,3,4
GADA-n6trlq,KOTA KENDARI,SULAWESI TENGGARA,-3.96452800,122.53748600,False,0.9,3,4
GADA-ljwlrxeg,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.56399000,98.59825000,False,0.9,3,4
GADA-df2ru5,KOTA PONTIANAK,KALIMANTAN BARAT,-0.04431800,109.38750600,False,0.9,3,4
GADA-1ylloykl,KOTA BANDUNG,JAWA BARAT,-6.95293000,107.61182000,False,0.9,3,4
GADA-ok7olryb,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32071000,114.58321000,False,0.9,3,4
GADA-j7zmeqln,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11265400,104.17300800,False,0.9,3,4
GADA-ymn55ej4,KABUPATEN KUNINGAN,JAWA BARAT,-6.94893300,108.48987500,False,0.9,3,4
GADA-5mqll6zn,KOTA BANDUNG,JAWA BARAT,-6.92364500,107.71965600,False,0.9,3,4
GADA-53jpyf,KOTA MAKASSAR,SULAWESI SELATAN,-5.14049100,119.45224000,False,0.9,2,4
GADA-wghg3z,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.91822100,104.50453100,False,0.9,3,4
GADA-j72dqayk,KOTA BENGKULU,BENGKULU,-3.78714000,102.26158000,False,0.9,3,4
GADA-ltry3g,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.17155500,106.86441500,False,0.9,3,4
GADA-edd0z4,KOTA BANDAR LAMPUNG,LAMPUNG,-5.39161200,105.29022300,False,0.9,3,4
GADA-tvrtb1,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.54645900,105.40305600,False,0.9,3,4
GADA-nydzj9nb,KABUPATEN CIREBON,JAWA BARAT,-6.70982000,108.44196000,False,0.9,3,4
GADA-zp6aks,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.31274200,106.91372600,False,0.9,3,4
GADA-y5ecv0,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.59730700,105.51409500,False,0.9,3,4
GADA-lhytrj,KOTA JAKARTA UTARA,DKI JAKARTA,-6.15453800,106.86584700,False,0.9,3,4
GADA-9ul0pj,KABUPATEN OGAN KOMERING ULU TIMUR,SUMATERA SELATAN,-4.14128700,104.63171800,False,0.9,3,4
GADA-8vkyyp,KOTA BANDUNG,JAWA BARAT,-6.91168700,107.69144500,False,0.9,3,4
GADA-klvl5agz,KABUPATEN BEKASI,JAWA BARAT,-6.36051000,107.09631000,False,0.9,3,4
GADA-mzv6xke6,KABUPATEN SUMEDANG,JAWA BARAT,-6.82385000,107.91505000,False,0.9,3,4
GADA-klvlenro,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.54363000,112.96289000,False,0.9,3,4
GADA-59uhaj,KABUPATEN SIAK,RIAU,0.64565900,101.61121900,False,0.9,3,4
GADA-2619by4k,KABUPATEN SIDOARJO,JAWA TIMUR,-7.43837000,112.55684000,False,0.9,3,4
GADA-5mqm3dmo,KOTA BANDUNG,JAWA BARAT,-6.92555000,107.70582000,False,0.9,3,4
GADA-3xvvaz5l,KABUPATEN PIDIE,NANGGROE ACEH DARUSSALAM,5.36745000,95.95860000,False,0.9,3,4
GADA-3xkbpwv0,KOTA PADANG,SUMATERA BARAT,-0.97491000,100.37787000,False,0.9,3,4
GADA-58f3wt,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.45286900,114.73970800,False,0.9,3,4
GADA-lrgerdxj,KABUPATEN PIDIE,NANGGROE ACEH DARUSSALAM,5.36894000,95.96099000,False,0.9,3,4
GADA-36jaho,KOTA LHOKSEUMAWE,NANGGROE ACEH DARUSSALAM,4.49710800,97.94457000,False,0.9,3,4
GADA-l9zyus,KOTA MEDAN,SUMATERA UTARA,3.54128200,98.60681100,False,0.9,3,4
GADA-wgkqv7rg,KABUPATEN SUMEDANG,JAWA BARAT,-6.82509000,107.91579000,False,0.9,3,4
GADA-nyn1dejb,KABUPATEN INDRAGIRI HULU,RIAU,-0.43047000,102.45647000,False,0.9,3,4
GADA-ls7t80,KOTA BENGKULU,BENGKULU,-3.79418000,102.27601000,False,0.9,3,4
GADA-u5osd9x1,KABUPATEN BOYOLALI,JAWA TENGAH,-7.46978000,110.77323000,False,0.9,3,4
GADA-nkfhof,KABUPATEN SUMEDANG,JAWA BARAT,-6.85866600,107.92232600,False,0.9,3,4
GADA-h33eyl,KABUPATEN BEKASI,JAWA BARAT,-6.21797200,107.08163800,False,0.9,3,4
GADA-u8fw57,KOTA JAMBI,JAMBI,-1.60259600,103.60240000,False,0.9,3,4
GADA-p7hcgn,KOTA TANGERANG SELATAN,BANTEN,-6.33217600,106.72154700,False,0.9,3,4
GADA-l8vhan,KOTA PEKANBARU,RIAU,0.42717100,101.45976200,False,0.9,3,4
GADA-o18qdz,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29087500,106.87224600,False,0.9,3,4
GADA-3xzxvgvz,KOTA DUMAI,RIAU,1.67145000,101.43486000,False,0.9,3,4
GADA-9ums35,KOTA BATAM,KEPULAUAN RIAU,1.04173600,103.96285900,False,0.9,3,4
GADA-xy8qio,KABUPATEN KEDIRI,JAWA TIMUR,-7.72118300,112.12170300,False,0.9,3,4
GADA-sem,KOTA PONTIANAK,KALIMANTAN BARAT,-0.02320300,109.32406400,False,0.9,3,4
GADA-ytofqx,KOTA MEDAN,SUMATERA UTARA,3.57609000,98.62160000,False,0.9,3,4
GADA-dfpnw7,KOTA PONTIANAK,KALIMANTAN BARAT,0.00321800,109.36422700,False,0.9,3,4
GADA-5m4fmj,KOTA BANDUNG,JAWA BARAT,-6.94644700,107.66390600,False,0.9,3,4
GADA-yhvc4h,KOTA BEKASI,JAWA BARAT,-6.21978100,107.02606700,False,0.9,3,4
GADA-5vyl9z,KOTA MEDAN,SUMATERA UTARA,3.56858000,98.62102400,False,0.9,3,4
GADA-l571ck,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.59919200,98.56323000,False,0.9,3,4
GADA-8hmmsk,KOTA PONTIANAK,KALIMANTAN BARAT,-0.01502400,109.35456900,False,0.9,3,4
GADA-vqgnvjq9,KOTA TANGERANG,BANTEN,-6.23932000,106.72780000,False,0.9,3,4
GADA-plyjoa,KOTA BANDUNG,JAWA BARAT,-6.93434900,107.63463800,False,0.9,3,4
GADA-9uotrb,KOTA BATAM,KEPULAUAN RIAU,1.05385900,103.97503100,False,0.9,3,4
GADA-dtzoko,KABUPATEN BOGOR,JAWA BARAT,-6.37573300,106.67403100,False,0.9,3,4
GADA-l59buf,KOTA PALEMBANG,SUMATERA SELATAN,-3.01191500,104.75628700,False,0.9,3,4
GADA-aax4zddj,KABUPATEN PIDIE,NANGGROE ACEH DARUSSALAM,5.36906000,95.96189000,False,0.9,3,4
GADA-oy1loz0o,KABUPATEN LUMAJANG,JAWA TIMUR,-8.02857000,113.20048000,False,0.9,3,4
GADA-dyiwxb,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.53282700,105.44108200,False,0.9,3,4
GADA-xuq4b7,KOTA SINGKAWANG,KALIMANTAN BARAT,0.90900300,108.99295300,False,0.9,3,4
GADA-yhyut7,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.53078100,105.44927200,False,0.9,3,4
GADA-20i5uj,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.91371500,104.52901200,False,0.9,3,4
GADA-963y46,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16373000,106.86255300,False,0.9,3,4
GADA-3gxoxw,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29101000,106.87579500,False,0.9,3,4
GADA-xagwkk,KABUPATEN PIDIE,NANGGROE ACEH DARUSSALAM,5.38477600,95.96023700,False,0.9,3,4
GADA-blbmo1,KOTA JAKARTA UTARA,DKI JAKARTA,-6.13805600,106.86029000,False,0.9,3,4
GADA-pz6ni0,KOTA LHOKSEUMAWE,NANGGROE ACEH DARUSSALAM,4.50198500,97.95467500,False,0.9,3,4
GADA-gavyaa5d,KABUPATEN KUNINGAN,JAWA BARAT,-6.96498000,108.54405000,False,0.9,3,4
GADA-zxjlkwxz,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.30551000,114.58248000,False,0.9,3,4
GADA-xpqcuz,KOTA SINGKAWANG,KALIMANTAN BARAT,0.91575300,108.99793500,False,0.9,3,4
GADA-lrjez3lo,KABUPATEN BANGGAI,SULAWESI TENGAH,-0.92545000,122.84506000,False,0.9,3,4
GADA-yymk58,KOTA BEKASI,JAWA BARAT,-6.22647100,107.01903000,False,0.9,3,4
GADA-h5fufj,KABUPATEN KARAWANG,JAWA BARAT,-6.33227800,107.31247400,False,0.9,3,4
GADA-qlxznn1p,KOTA BANDUNG,JAWA BARAT,-6.89021800,107.66658500,False,0.9,3,4
GADA-lnf16z,KOTA MEDAN,SUMATERA UTARA,3.59480100,98.62354100,False,0.9,3,4
GADA-klg2n3kd,KABUPATEN CIREBON,JAWA BARAT,-6.70102000,108.48073000,False,0.9,3,4
GADA-lufba6,KABUPATEN KUBU RAYA,KALIMANTAN BARAT,-0.08221200,109.35361900,False,0.9,3,4
GADA-xo93me,KOTA BANDUNG,JAWA BARAT,-6.90082400,107.60245400,False,0.9,3,4
GADA-oy1z9eqr,KOTA DEPOK,JAWA BARAT,-6.41424000,106.81977000,False,0.9,3,4
GADA-e3addqrg,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.95441000,104.44881000,False,0.9,3,4
GADA-08o,KOTA BENGKULU,BENGKULU,-3.78256500,102.26122500,False,0.9,3,4
GADA-ymoe1gxj,KABUPATEN BOYOLALI,JAWA TENGAH,-7.50671000,110.65502000,False,0.9,3,4
GADA-e3adermn,KABUPATEN SIAK,RIAU,0.67231000,101.59737000,False,0.9,3,4
GADA-ga1wqezp,KABUPATEN KARAWANG,JAWA BARAT,-6.33732000,107.31311000,False,0.9,3,4
GADA-8hp5mq,KABUPATEN KUBU RAYA,KALIMANTAN BARAT,-0.13062000,109.40634500,False,0.9,3,4
GADA-vyqgbo4m,KABUPATEN SIDOARJO,JAWA TIMUR,-7.44698000,112.55163000,False,0.9,3,4
GADA-zxjxjg7v,KABUPATEN BANDUNG,JAWA BARAT,-6.97660000,107.75171000,False,0.9,3,4
GADA-6ze9pxk5,KABUPATEN JEMBER,JAWA TIMUR,-8.19109000,113.70598000,False,0.9,3,4
GADA-ycye9p,KOTA BANDAR LAMPUNG,LAMPUNG,-5.37169300,105.26214700,False,0.9,3,4
GADA-r1we0mlo,KABUPATEN BOYOLALI,JAWA TENGAH,-7.35949000,110.71758000,False,0.9,3,4
GADA-xprohn,KABUPATEN BANJAR,KALIMANTAN SELATAN,-3.31594400,114.63192100,False,0.9,3,4
GADA-r1n6lqjx,KOTA BALIKPAPAN,KALIMANTAN TIMUR,-1.27465000,116.84217000,False,0.9,3,4
GADA-e3vjqvxj,KOTA PALEMBANG,SUMATERA SELATAN,-2.93692000,104.78514000,False,0.9,3,4
GADA-klg4rjdd,KOTA BANJAR BARU,KALIMANTAN SELATAN,-3.45387000,114.79253000,False,0.9,3,4
GADA-yt5xyj,KOTA JAMBI,JAMBI,-1.61109100,103.60799000,False,0.9,3,4
GADA-lvec,KOTA PONTIANAK,KALIMANTAN BARAT,-0.03695900,109.34199800,False,0.9,3,4
GADA-xdv37t,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.15584300,106.73243200,False,0.9,3,4
GADA-4bg21z,KOTA LHOKSEUMAWE,NANGGROE ACEH DARUSSALAM,4.50383700,97.95354100,False,0.9,3,4
GADA-vyqoj2aj,KABUPATEN CIREBON,JAWA BARAT,-6.72342300,108.50002700,False,0.9,3,4
GADA-lcfugj,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.36687900,114.14179800,False,0.9,3,4
GADA-c3aymv,KOTA JAMBI,JAMBI,-1.60074800,103.63213300,False,0.9,3,4
GADA-wj3il6,KOTA BANDAR LAMPUNG,LAMPUNG,-5.37244200,105.27466000,False,0.9,3,4
GADA-26vqqmly,KABUPATEN CIREBON,JAWA BARAT,-6.71916000,108.43529000,False,0.9,3,4
GADA-xuzllg,KOTA BANDUNG,JAWA BARAT,-6.93283000,107.64478500,False,0.9,3,4
GADA-xxvid8,KABUPATEN LEBAK,BANTEN,-6.33051700,106.16985600,False,0.9,3,4
GADA-lxt6w9,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16915100,106.86647400,False,0.9,3,4
GADA-ym5tyq,KOTA BEKASI,JAWA BARAT,-6.20626500,107.01855800,False,0.9,3,4
GADA-1yby9e6x,KABUPATEN BEKASI,JAWA BARAT,-6.40418000,107.11877000,False,0.9,3,4
GADA-klgx0dza,KOTA BANDUNG,JAWA BARAT,-6.91955000,107.71991000,False,0.9,3,4
GADA-h716r2,KOTA BEKASI,JAWA BARAT,-6.29298200,107.03199900,False,0.9,3,4
