buyer_code,city,province,buyer_lat,buyer_long,is_using_gada,percentile,gmv_percentile,gmv_per_buyer
GADA-01l1gxgy,KABUPATEN GARUT,JAWA BARAT,-7.17582000,107.92773000,False,0.9,117064518,156790000
GADA-01l5vlj2,KABUPATEN GARUT,JAWA BARAT,-7.22027000,107.90252000,False,0.9,117064518,132850000
GADA-01lbj2ro,KOTA MEDAN,SUMATERA UTARA,3.57250000,98.69384000,False,0.9,86472000,273520000
GADA-01lbmm6p,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.19278000,106.85427000,False,0.9,99528000,142240000
GADA-01lddmrv,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.55105000,95.32173000,False,0.9,206460000,224970918
GADA-01ll5yk3,KABUPATEN GARUT,JAWA BARAT,-7.03917000,107.97450000,False,0.9,117064518,149835000
GADA-01lva5do,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.54601000,95.32117000,False,0.9,206460000,427414520
GADA-01lxjy9p,KABUPATEN PANDEGLANG,BANTEN,-6.32493000,106.09160000,False,0.9,10981000,497000000
GADA-01lzlodj,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.54626000,95.32237000,False,0.9,206460000,313961200
GADA-01o4053y,KOTA TERNATE,MALUKU UTARA,0.79638500,127.38457700,False,0.9,2765000,4240000
GADA-01ogqgjj,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28860000,100.36463000,False,0.9,40210000,638519560
GADA-01vdy7op,KABUPATEN TUBAN,JAWA TIMUR,-7.71781000,112.71782000,False,0.9,10663000,13200000
GADA-01vgyvav,KABUPATEN GARUT,JAWA BARAT,-7.21186000,107.90891000,False,0.9,117064518,123270120
GADA-01vj3rmj,KABUPATEN PURBALINGGA,JAWA TENGAH,-7.30722000,109.36833000,False,0.9,1180690,9570000
GADA-01vvewko,KABUPATEN LEBAK,BANTEN,-6.46002000,106.21728000,False,0.9,10981000,10993000
GADA-01vx92k3,KABUPATEN SERANG,BANTEN,-6.06151000,106.11224000,False,0.9,10981000,172100000
GADA-01x4k14v,KOTA BENGKULU,BENGKULU,-3.75912000,102.30246000,False,0.9,83232000,2629980000
GADA-01x4lnap,KABUPATEN PANDEGLANG,BANTEN,-6.31758000,106.09454000,False,0.9,10981000,436790000
GADA-01x64exo,KABUPATEN PADANG LAWAS UTARA,SUMATERA UTARA,1.50302000,99.62330000,False,0.9,86472000,112480000
GADA-01xakvxy,KABUPATEN GARUT,JAWA BARAT,-7.22341000,107.91920000,False,0.9,117064518,161219550
GADA-01xarlzl,KABUPATEN GARUT,JAWA BARAT,-7.20202000,107.90585000,False,0.9,117064518,171600350
GADA-01xdpdzj,KABUPATEN PEMALANG,JAWA TENGAH,-6.89310000,109.45702000,False,0.9,1180690,314695000
GADA-01xedogv,KOTA PEMATANG SIANTAR,SUMATERA UTARA,2.98397000,99.06933000,False,0.9,86472000,90310000
GADA-01xgdza5,KABUPATEN PURBALINGGA,JAWA TENGAH,-7.35006000,109.32055000,False,0.9,1180690,147274000
GADA-01xmedgy,KABUPATEN BANYU ASIN,SUMATERA SELATAN,-2.90278000,104.76010000,False,0.9,21080000,48620000
GADA-01xwawap,KABUPATEN INDRAGIRI HILIR,RIAU,-0.32762000,103.14197000,False,0.9,121765000,182066000
GADA-01xwllpo,KOTA TASIKMALAYA,JAWA BARAT,-7.39031000,108.19592000,False,0.9,117064518,149420000
GADA-01xwlw3v,KABUPATEN PESISIR SELATAN,SUMATERA BARAT,-1.30683000,100.54379000,False,0.9,40210000,40599000
GADA-01xwnlkl,KOTA TASIKMALAYA,JAWA BARAT,-7.33396000,108.21969000,False,0.9,117064518,150032250
GADA-01xy2rov,KABUPATEN KARAWANG,JAWA BARAT,-6.34068000,107.27252000,False,0.9,117064518,185250000
GADA-01xz1bzl,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.57169000,95.32955000,False,0.9,206460000,426125700
GADA-01zba0dj,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.84267000,104.91052000,False,0.9,14945248,33125000
GADA-01zba33j,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.84625000,104.91084000,False,0.9,14945248,30594000
GADA-01zg1jwv,KABUPATEN PANDEGLANG,BANTEN,-6.36876000,105.90471000,False,0.9,10981000,30230000
GADA-01zgjx23,KABUPATEN MANDAILING NATAL,SUMATERA UTARA,0.81602000,99.56462000,False,0.9,86472000,107717000
GADA-01zqmyz2,KABUPATEN MANDAILING NATAL,SUMATERA UTARA,0.85675000,99.51868000,False,0.9,86472000,109185000
GADA-059,KABUPATEN SOLOK,SUMATERA BARAT,-0.91222500,100.63989200,False,0.9,40210000,145970000
GADA-0o6,KOTA BENGKULU,BENGKULU,-3.81564800,102.29793700,False,0.9,83232000,1208842800
GADA-105pv2,KABUPATEN BONE,SULAWESI SELATAN,-4.55386200,120.32587100,False,0.9,10100000,102098000
GADA-108kci,KABUPATEN KEDIRI,JAWA TIMUR,-7.78720300,112.02894700,False,0.9,10663000,11835000
GADA-10ihqb,KABUPATEN BONE,SULAWESI SELATAN,-4.54464400,120.31506700,False,0.9,10100000,112813400
GADA-113awi,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.12837600,104.17838000,False,0.9,21080000,715745000
GADA-1144i2,KABUPATEN LAMONGAN,JAWA TIMUR,-7.11684000,112.18836000,False,0.9,10663000,46028500
GADA-11clvj,KABUPATEN BONE,SULAWESI SELATAN,-4.55817600,120.38206200,False,0.9,10100000,104935000
GADA-12ufut,KABUPATEN BONE,SULAWESI SELATAN,-4.91762400,120.06243100,False,0.9,10100000,117989550
GADA-133ijb,KABUPATEN PURWOREJO,JAWA TENGAH,-7.71852700,109.89907400,False,0.9,1180690,569308000
GADA-13c1z1,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.91858100,104.51115100,False,0.9,140019500,154215200
GADA-13nwqd,KOTA PALU,SULAWESI TENGAH,-0.89815900,119.86280400,False,0.9,3227330,547320000
GADA-13ud1z,KABUPATEN KUDUS,JAWA TENGAH,-6.67964600,110.89651800,False,0.9,1180690,2046862500
GADA-15d7eo,KABUPATEN SOLOK,SUMATERA BARAT,-0.92484500,100.61936400,False,0.9,40210000,81610000
GADA-15kfm6x1,KOTA SURABAYA,JAWA TIMUR,-7.27191900,112.77081600,False,0.9,10663000,49000000
GADA-15me57,KOTA SERANG,BANTEN,-6.11084300,106.16737500,False,0.9,10981000,3842960000
GADA-1605wr,KABUPATEN PURWOREJO,JAWA TENGAH,-7.72933000,109.95829700,False,0.9,1180690,9940000
GADA-16i4v4,KABUPATEN MADIUN,JAWA TIMUR,-7.58214100,111.58970400,False,0.9,10663000,12180000
GADA-16ivp2,KABUPATEN SOLOK,SUMATERA BARAT,-0.94563100,100.61963700,False,0.9,40210000,90110000
GADA-16v1y9,KABUPATEN BENGKALIS,RIAU,1.25461500,101.17959000,False,0.9,121765000,432952480
GADA-173yd9,KABUPATEN BONE,SULAWESI SELATAN,-5.03920900,120.18913400,False,0.9,10100000,630368000
GADA-17a8rh,KABUPATEN BONE,SULAWESI SELATAN,-5.06213600,120.20565500,False,0.9,10100000,715306000
GADA-17m,KABUPATEN BANYUMAS,JAWA TENGAH,-7.46078600,109.24436400,False,0.9,1180690,443283000
GADA-18p19b,KOTA BANDAR LAMPUNG,LAMPUNG,-5.40841100,105.26568000,False,0.9,14945248,316693200
GADA-194thl,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11807500,120.27622400,False,0.9,10100000,302199000
GADA-19sh4t,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.56297200,95.33689000,False,0.9,206460000,324163840
GADA-19v8rf,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.17175300,106.86122200,False,0.9,99528000,112800000
GADA-1a0eim,KABUPATEN PURWOREJO,JAWA TENGAH,-7.68839800,109.90949400,False,0.9,1180690,568085000
GADA-1alkeu,KABUPATEN PURWOREJO,JAWA TENGAH,-7.73096000,109.90590500,False,0.9,1180690,568475000
GADA-1bsn7a,KABUPATEN PURWOREJO,JAWA TENGAH,-7.71745100,110.01291100,False,0.9,1180690,9454000
GADA-1c0vlw,KABUPATEN MAGETAN,JAWA TIMUR,-7.60212000,111.39445000,False,0.9,10663000,12080000
GADA-1cgtmx,KOTA BANDAR LAMPUNG,LAMPUNG,-5.35362400,105.29002800,False,0.9,14945248,17318000
GADA-1cnoki,KABUPATEN PANDEGLANG,BANTEN,-6.32206000,106.08966000,False,0.9,10981000,1295895000
GADA-1cnokix1,KABUPATEN PANDEGLANG,BANTEN,-6.32206000,106.08966000,False,0.9,10981000,885913000
GADA-1covnj,KABUPATEN PURWOREJO,JAWA TENGAH,-7.75335000,109.97577000,False,0.9,1180690,283563000
GADA-1ddxhmx1,KABUPATEN PURWOREJO,JAWA TENGAH,-7.81532700,109.83485500,False,0.9,1180690,100223500
GADA-1dxhz9,KOTA PADANGSIDIMPUAN,SUMATERA UTARA,1.38723300,99.26301500,False,0.9,86472000,448122800
GADA-1e9vhg,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11480000,104.19226300,False,0.9,21080000,1302461000
GADA-1f2urb,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11513900,120.27946100,False,0.9,10100000,384690000
GADA-1f5vj4,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.90949100,104.47692300,False,0.9,140019500,1669070000
GADA-1fizks,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.92395800,104.50299400,False,0.9,140019500,159450000
GADA-1fmziw,KABUPATEN MAGETAN,JAWA TIMUR,-7.70414900,111.45558800,False,0.9,10663000,39210000
GADA-1fzi9n,KOTA BENGKULU,BENGKULU,-3.78430000,102.29069100,False,0.9,83232000,108960000
GADA-1g7j4c,KABUPATEN PURWOREJO,JAWA TENGAH,-7.71852700,109.89907400,False,0.9,1180690,293615000
GADA-1gj99v,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11444400,120.28087200,False,0.9,10100000,184920000
GADA-1gy4lh,KABUPATEN SINJAI,SULAWESI SELATAN,-5.10546800,120.26780100,False,0.9,10100000,195328000
GADA-1h7qt3,KOTA MEDAN,SUMATERA UTARA,3.63449900,98.68963600,False,0.9,86472000,509292000
GADA-1hd2k7,KABUPATEN PURWOREJO,JAWA TENGAH,-7.70957500,109.95117500,False,0.9,1180690,368130000
GADA-1hx9ui,KOTA MEDAN,SUMATERA UTARA,3.57551800,98.64075300,False,0.9,86472000,151491000
GADA-1iad02,KOTA BENGKULU,BENGKULU,-3.78402100,102.29777800,False,0.9,83232000,2014633500
GADA-1ii7qc,KABUPATEN PURWOREJO,JAWA TENGAH,-7.70271200,109.87972300,False,0.9,1180690,287575000
GADA-1jto3g,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.12993200,104.18728400,False,0.9,21080000,1087160000
GADA-1juvbr,KOTA PALEMBANG,SUMATERA SELATAN,-3.01218500,104.75592700,False,0.9,21080000,214540000
GADA-1km7g5,KABUPATEN KEDIRI,JAWA TIMUR,-7.69632500,112.08364100,False,0.9,10663000,13200000
GADA-1kv1ud,KOTA PAREPARE,SULAWESI SELATAN,-4.04217400,119.62691600,False,0.9,10100000,305870000
GADA-1m6rxb,KABUPATEN PURWOREJO,JAWA TENGAH,-7.72438500,109.93777700,False,0.9,1180690,571007000
GADA-1m806z,KABUPATEN PURWOREJO,JAWA TENGAH,-7.56085300,109.91395900,False,0.9,1180690,567224000
GADA-1mj03o,KOTA MEDAN,SUMATERA UTARA,3.55644400,98.63275400,False,0.9,86472000,252584000
GADA-1n1v1d,KABUPATEN BONE,SULAWESI SELATAN,-5.08466200,120.22405200,False,0.9,10100000,539019000
GADA-1nq45q,KABUPATEN PURWOREJO,JAWA TENGAH,-7.72010400,109.91012300,False,0.9,1180690,585058000
GADA-1p3w3k,KABUPATEN PURWOREJO,JAWA TENGAH,-7.70271200,109.87972300,False,0.9,1180690,9980000
GADA-1pe325,KOTA PROBOLINGGO,JAWA TIMUR,-7.75443600,113.21858600,False,0.9,10663000,8574730000
GADA-1pe325x1,KOTA PROBOLINGGO,JAWA TIMUR,-7.75431100,113.21756200,False,0.9,10663000,1409875000
GADA-1pn8d5,KOTA SALATIGA,JAWA TENGAH,-7.34171500,110.50115800,False,0.9,1180690,9855000
GADA-1pymih,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.61867700,110.78346900,False,0.9,1180690,9970000
GADA-1pz0ce,KABUPATEN PURWOREJO,JAWA TENGAH,-7.76143900,109.87635000,False,0.9,1180690,564741000
GADA-1q395q,KOTA MEDAN,SUMATERA UTARA,3.54521800,98.62523900,False,0.9,86472000,407675000
GADA-1qsfs8,KOTA MEDAN,SUMATERA UTARA,3.62285900,98.68083900,False,0.9,86472000,355188100
GADA-1r0lcg,KABUPATEN PURWOREJO,JAWA TENGAH,-7.72633100,109.93771500,False,0.9,1180690,562170000
GADA-1rb4kh,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.21526100,106.88029100,False,0.9,99528000,4208316000
GADA-1sasg9,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11527300,120.27038100,False,0.9,10100000,150000000
GADA-1t3o74,KABUPATEN KARAWANG,JAWA BARAT,-6.29720000,107.29098800,False,0.9,117064518,312900000
GADA-1t71a6,KOTA MOJOKERTO,JAWA TIMUR,-7.46018200,112.42450300,False,0.9,10663000,39600000
GADA-1tntpb,KABUPATEN BONE,SULAWESI SELATAN,-4.91212600,120.28267400,False,0.9,10100000,149381100
GADA-1uness,KABUPATEN BONE,SULAWESI SELATAN,-4.53573300,120.30862400,False,0.9,10100000,118694600
GADA-1uol7w,KABUPATEN PURWOREJO,JAWA TENGAH,-7.73904100,109.93506400,False,0.9,1180690,589145000
GADA-1v3xrq,KABUPATEN PURWOREJO,JAWA TENGAH,-7.71973300,109.95415200,False,0.9,1180690,569229000
GADA-1v64k5,KABUPATEN PURWOREJO,JAWA TENGAH,-7.75266800,109.91247100,False,0.9,1180690,287630000
GADA-1vh9o5,KABUPATEN BONE,SULAWESI SELATAN,-4.54199200,120.28788300,False,0.9,10100000,132464000
GADA-1vsh7y,KABUPATEN BANYUMAS,JAWA TENGAH,-7.42604400,109.23182100,False,0.9,1180690,1728901400
GADA-1wn0cl,KABUPATEN PURWOREJO,JAWA TENGAH,-7.82541800,109.95415200,False,0.9,1180690,284280000
GADA-1wtdui,KABUPATEN MAGETAN,JAWA TIMUR,-7.69054400,111.30227100,False,0.9,10663000,12360000
GADA-1xgvtr,KABUPATEN PURWOREJO,JAWA TENGAH,-7.68282700,109.91842500,False,0.9,1180690,293400000
GADA-1xxb7w,KABUPATEN SIMALUNGUN,SUMATERA UTARA,3.04528100,99.08622300,False,0.9,86472000,97247290
GADA-1y322aoo,KABUPATEN MANDAILING NATAL,SUMATERA UTARA,1.01456000,99.49923000,False,0.9,86472000,90050000
GADA-1y343g1x,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.55103000,95.32406000,False,0.9,206460000,217459830
GADA-1y3ak25e,KOTA TANGERANG SELATAN,BANTEN,-6.32635000,106.73134000,False,0.9,10981000,19030000
GADA-1y3j1xjx,KOTA JAMBI,JAMBI,-1.62034000,103.55434000,False,0.9,80297000,82976000
GADA-1y3vozy4,KABUPATEN GARUT,JAWA BARAT,-7.22084000,107.90063000,False,0.9,117064518,188685000
GADA-1yb1gjxy,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.84571000,104.91250000,False,0.9,14945248,21780000
GADA-1yb3nzbk,KOTA KEDIRI,JAWA TIMUR,-7.82149000,112.01209200,False,0.9,10663000,13180000
GADA-1ybajlbg,KABUPATEN PANDEGLANG,BANTEN,-6.31599000,106.13957000,False,0.9,10981000,27854000
GADA-1ybaxxax,KOTA BINJAI,SUMATERA UTARA,3.63660000,98.49570000,False,0.9,86472000,107210000
GADA-1ybbqvoe,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.84622000,104.91222000,False,0.9,14945248,28990000
GADA-1ybgwmk4,KABUPATEN MADIUN,JAWA TIMUR,-7.59749600,111.54777900,False,0.9,10663000,2085029200
GADA-1ybrn1vl,KABUPATEN LAMONGAN,JAWA TIMUR,-7.10000000,112.17945000,False,0.9,10663000,10852500
GADA-1ybz2ev4,KABUPATEN INDRAGIRI HILIR,RIAU,-0.33032000,103.15391000,False,0.9,121765000,126342800
GADA-1ydlpm,KABUPATEN SINJAI,SULAWESI SELATAN,-5.11770800,120.25233900,False,0.9,10100000,271244000
GADA-1ydoll2y,KOTA PALEMBANG,SUMATERA SELATAN,-2.95240000,104.74037000,False,0.9,21080000,24230000
GADA-1yj36xk4,KABUPATEN GARUT,JAWA BARAT,-7.29558000,107.79781000,False,0.9,117064518,214500000
GADA-1yjaa1zo,KABUPATEN GARUT,JAWA BARAT,-7.21608000,107.93026000,False,0.9,117064518,129880000
GADA-1yjbml3g,KOTA TASIKMALAYA,JAWA BARAT,-7.45043000,108.19388000,False,0.9,117064518,603876000
GADA-1yjdoymx,KOTA CIMAHI,JAWA BARAT,-6.86540000,107.55518000,False,0.9,117064518,125000000
GADA-1yjggrbk,KABUPATEN INDRAGIRI HILIR,RIAU,-0.55305000,102.95593000,False,0.9,121765000,134020000
GADA-1yjk1z2g,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.84622000,104.91222000,False,0.9,14945248,137100000
GADA-1yjlezol,KABUPATEN GARUT,JAWA BARAT,-7.10112000,107.92062000,False,0.9,117064518,133055000
GADA-1yjmjaya,KOTA TANGERANG SELATAN,BANTEN,-6.31369000,106.73505000,False,0.9,10981000,19040000
GADA-1yjmzzrl,KABUPATEN GARUT,JAWA BARAT,-7.19882000,107.91348000,False,0.9,117064518,128250000
GADA-1yjn1ybo,KOTA PALEMBANG,SUMATERA SELATAN,-2.92258000,104.78653000,False,0.9,21080000,42780000
GADA-1yjnnq2y,KOTA CIMAHI,JAWA BARAT,-6.86540000,107.55515000,False,0.9,117064518,136750000
GADA-1yjoblaa,KOTA CIMAHI,JAWA BARAT,-6.86542000,107.55517000,False,0.9,117064518,135500000
GADA-1yjr15ax,KABUPATEN NGANJUK,JAWA TIMUR,-7.72088000,111.77669000,False,0.9,10663000,26440000
GADA-1yjralpe,KABUPATEN NGANJUK,JAWA TIMUR,-7.66338000,112.01336000,False,0.9,10663000,26400000
GADA-1yjrlvrx,KABUPATEN KOLAKA UTARA,SULAWESI TENGGARA,-3.72716000,121.09453000,False,0.9,4594590,250355640
GADA-1yjv9ykg,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.17718000,106.85452000,False,0.9,99528000,200570000
GADA-1ykjy3ge,KOTA AMBON,MALUKU,-3.70985500,128.15328300,False,0.9,7218000,8800000
GADA-1ykrkw14,KOTA TERNATE,MALUKU UTARA,0.79624600,127.38498500,False,0.9,2765000,3796000
GADA-1yl6yqrk,KABUPATEN BANGKALAN,JAWA TIMUR,-7.03891000,112.73737000,False,0.9,10663000,12400000
GADA-1yl7yv1l,KOTA BINJAI,SUMATERA UTARA,3.58269000,98.49317000,False,0.9,86472000,204585000
GADA-1ylan9ko,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.94858000,122.06949000,False,0.9,4594590,60895300
GADA-1ylaopjx,KABUPATEN KONAWE,SULAWESI TENGGARA,-3.95838000,122.07286000,False,0.9,4594590,17870300
GADA-1yldzo0g,KABUPATEN PASURUAN,JAWA TIMUR,-7.71894000,112.72237000,False,0.9,10663000,12280000
GADA-1ylklm7x,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,-2.53817000,112.92765000,False,0.9,2612000,3596000
GADA-1yll6exl,KOTA BANJAR,JAWA BARAT,-7.37083000,108.53423000,False,0.9,117064518,200098873
GADA-1ylloykl,KOTA BANDUNG,JAWA BARAT,-6.95293000,107.61182000,False,0.9,117064518,117421382
GADA-1yllvlky,KOTA PALEMBANG,SUMATERA SELATAN,-2.92996000,104.69395000,False,0.9,21080000,892570000
GADA-1ylojddl,KABUPATEN PASURUAN,JAWA TIMUR,-7.65075000,112.69890000,False,0.9,10663000,306000000
GADA-1ylokndx,KOTA JAKARTA UTARA,DKI JAKARTA,-6.12847000,106.89322000,False,0.9,99528000,114649000
GADA-1ylqd19z,KOTA SALATIGA,JAWA TENGAH,-7.34333000,110.48611000,False,0.9,1180690,1960300000
GADA-1ylr5mkl,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.54915000,95.35928000,False,0.9,206460000,272621700
GADA-1ylvd5za,KABUPATEN GARUT,JAWA BARAT,-7.17571000,107.98041000,False,0.9,117064518,160295200
GADA-1ylvo9zy,KOTA PALEMBANG,SUMATERA SELATAN,-2.93433000,104.72312000,False,0.9,21080000,426945000
GADA-1ylwbnra,KOTA SERANG,BANTEN,-6.11039000,106.11492000,False,0.9,10981000,173579000
GADA-1ylzjg1k,KABUPATEN TASIKMALAYA,JAWA BARAT,-7.32480000,108.26855000,False,0.9,117064518,128485000
GADA-1ylzndny,KABUPATEN ACEH BESAR,NANGGROE ACEH DARUSSALAM,5.55532000,95.35929000,False,0.9,206460000,313311720
GADA-1z4w2a,KOTA CILEGON,BANTEN,-6.03086500,106.06527100,False,0.9,10981000,698420000
GADA-1zai4n,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.60737600,98.79240200,False,0.9,86472000,453730000
GADA-1zjbd8,KABUPATEN MAGETAN,JAWA TIMUR,-7.65064500,111.32533300,False,0.9,10663000,12335000
GADA-1zqo5k,KABUPATEN PURWOREJO,JAWA TENGAH,-7.73452000,109.87451400,False,0.9,1180690,9900000
GADA-1zx5z4,KABUPATEN TANGERANG,BANTEN,-6.22915800,106.51831000,False,0.9,10981000,163900000
GADA-206lod,KABUPATEN AGAM,SUMATERA BARAT,-0.31827100,100.37100800,False,0.9,40210000,270088100
GADA-20df6e,KABUPATEN BANGKALAN,JAWA TIMUR,-6.92437200,112.96545500,False,0.9,10663000,24000000
GADA-20hrf9,KABUPATEN BANDUNG,JAWA BARAT,-7.01715400,107.56708700,False,0.9,117064518,250225000
GADA-20i5uj,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.91371500,104.52901200,False,0.9,140019500,217923750
GADA-20rze2,KABUPATEN BANDUNG,JAWA BARAT,-7.01953700,107.64638600,False,0.9,117064518,118669000
GADA-20svv3,KABUPATEN BANDUNG,JAWA BARAT,-7.03186700,107.55024800,False,0.9,117064518,127120000
GADA-20vuz5,KABUPATEN JOMBANG,JAWA TIMUR,-7.69151700,112.27189000,False,0.9,10663000,33150000
GADA-211dyt,KABUPATEN INDRAGIRI HILIR,RIAU,-0.32582400,103.14969000,False,0.9,121765000,132839000
GADA-211fqw,KOTA JAMBI,JAMBI,-1.63317300,103.65589700,False,0.9,80297000,135570000
GADA-211ig6,KABUPATEN GARUT,JAWA BARAT,-7.30926500,107.79444800,False,0.9,117064518,128738100
GADA-211rfb,KOTA PALEMBANG,SUMATERA SELATAN,-3.05418500,104.77087200,False,0.9,21080000,403060000
GADA-21a187,KABUPATEN SOPPENG,SULAWESI SELATAN,-4.23126000,119.88782000,False,0.9,10100000,515720000
GADA-21abp1,KABUPATEN BANGKALAN,JAWA TIMUR,-7.04081800,112.73964900,False,0.9,10663000,1022500000
GADA-21c8t0,KOTA LUBUKLINGGAU,SUMATERA SELATAN,-3.29073400,102.86974700,False,0.9,21080000,21640000
GADA-21dgi6,KOTA BANDUNG,JAWA BARAT,-6.91206200,107.69134100,False,0.9,117064518,694004000
GADA-21gg0q,KABUPATEN OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,-4.53306300,104.07487700,False,0.9,21080000,50955000
GADA-21gj2w,KOTA PONTIANAK,KALIMANTAN BARAT,-0.04313300,109.36372700,False,0.9,128791803,257508290
GADA-21gong,KOTA TEGAL,JAWA TENGAH,-6.87684100,109.13238600,False,0.9,1180690,93000000
GADA-21gpvv,KOTA PONTIANAK,KALIMANTAN BARAT,-0.07065600,109.37519000,False,0.9,128791803,290256360
GADA-21gvaf,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05331500,109.36132300,False,0.9,128791803,153162000
GADA-21gxm8,KABUPATEN OGAN KOMERING ULU TIMUR,SUMATERA SELATAN,-4.28902600,104.32080600,False,0.9,21080000,752544500
GADA-21ksj8,KABUPATEN INDRAGIRI HILIR,RIAU,-0.31940900,103.15660700,False,0.9,121765000,252457500
GADA-21kzyj,KABUPATEN INDRAGIRI HILIR,RIAU,-0.32147300,103.15385000,False,0.9,121765000,204937500
GADA-21sw5p,KOTA TANGERANG SELATAN,BANTEN,-6.24571800,106.65345900,False,0.9,10981000,46542000
GADA-21uhqm,KOTA JAMBI,JAMBI,-1.62821800,103.65059700,False,0.9,80297000,138562500
GADA-21veu9,KABUPATEN INDRAGIRI HILIR,RIAU,-0.32855100,103.15034200,False,0.9,121765000,475265400
GADA-21zm1i,KABUPATEN BANDUNG,JAWA BARAT,-7.03936000,107.71210400,False,0.9,117064518,204942000
GADA-232dzd,KABUPATEN HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-2.63064800,115.33413100,False,0.9,668250000,979100000
GADA-23q1in,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH,-2.69298600,111.63791400,False,0.9,2612000,106560000
GADA-23wbv0,KABUPATEN SIMALUNGUN,SUMATERA UTARA,2.96284400,99.08431600,False,0.9,86472000,141028000
GADA-243zj1,KABUPATEN GIANYAR,BALI,-8.59965900,115.27123800,False,0.9,293375000,481649000
GADA-244psg,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.29080600,105.26044100,False,0.9,14945248,1112760000
GADA-247u30,KOTA DENPASAR,BALI,-8.61051200,115.21137700,False,0.9,293375000,400302400
GADA-24bq6hx1,KABUPATEN GIANYAR,BALI,-8.60104100,115.26474400,False,0.9,293375000,406975000
GADA-24c7no,KABUPATEN CIAMIS,JAWA BARAT,-7.32351800,108.33192500,False,0.9,117064518,132750000
GADA-24c84c,KOTA SINGKAWANG,KALIMANTAN BARAT,0.98654100,109.03676900,False,0.9,128791803,130900000
GADA-24emis,KABUPATEN SIMALUNGUN,SUMATERA UTARA,2.96284400,99.08431600,False,0.9,86472000,138979000
GADA-24p9x8,KABUPATEN GIANYAR,BALI,-8.59404900,115.25708700,False,0.9,293375000,345363332
GADA-25c1gt,KOTA MAKASSAR,SULAWESI SELATAN,-5.13754500,119.44786900,False,0.9,10100000,10980000
GADA-25ern1,KABUPATEN MAGETAN,JAWA TIMUR,-7.68284200,111.32059700,False,0.9,10663000,12579000
GADA-25gvin,KABUPATEN PASURUAN,JAWA TIMUR,-7.60112200,112.71580300,False,0.9,10663000,85400000
GADA-2610j5nq,KABUPATEN TASIKMALAYA,JAWA BARAT,-7.26404400,108.18531200,False,0.9,117064518,125700000
GADA-2611avry,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.56341000,95.32982000,False,0.9,206460000,208821613
GADA-2611jvjy,KABUPATEN KUNINGAN,JAWA BARAT,-6.80706300,108.50086100,False,0.9,117064518,216658910
GADA-2617jv1m,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.84622000,104.91222000,False,0.9,14945248,31395000
GADA-261aoxmq,KOTA BANDAR LAMPUNG,LAMPUNG,-5.36644000,105.30385000,False,0.9,14945248,47580000
GADA-261d43ng,KOTA TASIKMALAYA,JAWA BARAT,-7.34972000,108.24559000,False,0.9,117064518,154661600
GADA-261l123y,KOTA BINJAI,SUMATERA UTARA,3.60467000,98.47653300,False,0.9,86472000,102400000
GADA-261lxn6g,KOTA MEDAN,SUMATERA UTARA,3.60136000,98.61560000,False,0.9,86472000,108330000
GADA-261rnz2k,KOTA MEDAN,SUMATERA UTARA,3.57459000,98.61080000,False,0.9,86472000,102889000
