buyer_code,city,province,buyer_lat,buyer_long,is_using_gada,percentile,gmv_percentile,gmv_per_buyer
GADA-lb4kdf,KOTA BEKASI,JAWA BARAT,-6.32090900,106.92851300,False,0.9,12879000,21275000
GADA-fabs0n,KOTA METRO,LAMPUNG,-5.13702800,105.30442000,False,0.9,6878000,21270540
GADA-u8q5xn,KOTA JAMBI,JAMBI,-1.61683000,103.61559900,False,0.9,11115000,21242500
GADA-aaxkqaex,KABUPATEN BEKASI,JAWA BARAT,-6.18705000,107.00800000,False,0.9,12879000,21230000
GADA-cbqfv5,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29421800,106.87204000,False,0.9,14412000,21230000
GADA-e3agk5,KOTA BEKASI,JAWA BARAT,-6.33125600,106.92449400,False,0.9,12879000,21230000
GADA-9imdwc,KOTA BATAM,KEPULAUAN RIAU,1.04304600,103.99638100,False,0.9,11550000,21195000
GADA-dliaxx,KOTA BEKASI,JAWA BARAT,-6.35628600,106.92058900,False,0.9,12879000,21190000
GADA-7tuln9,KOTA PEKANBARU,RIAU,0.43483800,101.41315600,False,0.9,9720000,21181000
GADA-bb10dg,KABUPATEN PURWAKARTA,JAWA BARAT,-6.47756600,107.47427600,False,0.9,12879000,21171650
GADA-yv27js,KOTA MEDAN,SUMATERA UTARA,3.61040800,98.64338800,False,0.9,9893000,21157000
GADA-lz4iq2,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.24864900,106.90973600,False,0.9,14412000,21150000
GADA-2xb050,KABUPATEN PURWAKARTA,JAWA BARAT,-6.50633600,107.45831400,False,0.9,12879000,21124500
GADA-rny1ddbk,KABUPATEN ACEH TIMUR,NANGGROE ACEH DARUSSALAM,4.59146000,97.82859000,False,0.9,12130000,21104274
GADA-tqk9c9,KOTA BEKASI,JAWA BARAT,-6.29182400,106.95160100,False,0.9,12879000,21089000
GADA-h7gzhr,KOTA JAKARTA BARAT,DKI JAKARTA,-6.21108300,106.77796800,False,0.9,14412000,21070000
GADA-5vbimv,KABUPATEN MUARO JAMBI,JAMBI,-1.62104700,103.53142500,False,0.9,11115000,21068500
GADA-lscaujx1,KOTA BATAM,KEPULAUAN RIAU,1.05200100,103.97570700,False,0.9,11550000,21063000
GADA-h81ye1,KOTA BEKASI,JAWA BARAT,-6.31012000,106.93901300,False,0.9,12879000,21060000
GADA-35b701,KABUPATEN PONOROGO,JAWA TIMUR,-7.85674200,111.48239500,False,0.9,4716500,21060000
GADA-t903xk,KOTA TANGERANG,BANTEN,-6.18611600,106.68218800,False,0.9,9995000,21039000
GADA-yzwig9,KOTA TANGERANG,BANTEN,-6.19401200,106.69524300,False,0.9,9995000,21014000
GADA-hkjvhy,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.42902100,114.22540300,False,0.9,4716500,20969600
GADA-x38lgu,KOTA TANGERANG SELATAN,BANTEN,-6.35441900,106.71381400,False,0.9,9995000,20962000
GADA-lbo9rq,KOTA BEKASI,JAWA BARAT,-6.33108500,106.94170300,False,0.9,12879000,20952000
GADA-9pivwj,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16884700,106.85406800,False,0.9,14412000,20943500
GADA-tjra21,KOTA BEKASI,JAWA BARAT,-6.30629900,106.92278300,False,0.9,12879000,20943000
GADA-b3g4eh,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.83960600,104.89802400,False,0.9,6878000,20921000
GADA-9ums35,KOTA BATAM,KEPULAUAN RIAU,1.04173600,103.96285900,False,0.9,11550000,20912000
GADA-dqlix8,KOTA PROBOLINGGO,JAWA TIMUR,-7.75257200,113.22176600,False,0.9,4716500,20900400
GADA-ok7zbomb,KABUPATEN KARAWANG,JAWA BARAT,-6.34041000,107.37793000,False,0.9,12879000,20900000
GADA-yh2lol,KOTA KUPANG,NUSA TENGGARA TIMUR,-10.19835400,123.58037500,False,0.9,11680000,20890000
GADA-t60fx2,KABUPATEN MADIUN,JAWA TIMUR,-7.63500000,111.69627800,False,0.9,4716500,20890000
GADA-9iznb7,KABUPATEN KOLAKA,SULAWESI TENGGARA,-3.83898500,121.40561500,False,0.9,1948000,20887000
GADA-tjrr29,KOTA BEKASI,JAWA BARAT,-6.28914400,106.93739100,False,0.9,12879000,20885000
GADA-llrb58,KOTA JAKARTA BARAT,DKI JAKARTA,-6.20674100,106.76723300,False,0.9,14412000,20873000
GADA-b9cb3z,KOTA PEKANBARU,RIAU,0.51317000,101.44800400,False,0.9,9720000,20854000
GADA-emnwau,KABUPATEN BOMBANA,SULAWESI TENGGARA,-4.58695800,121.48492400,False,0.9,1948000,20851750
GADA-qlxpr43p,KABUPATEN BEKASI,JAWA BARAT,-6.18973000,107.00907000,False,0.9,12879000,20845000
GADA-9ib525,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16564800,106.87073800,False,0.9,14412000,20830000
GADA-r1qy0aj2,KABUPATEN BEKASI,JAWA BARAT,-6.18945000,107.00984000,False,0.9,12879000,20830000
GADA-nmdihk,KOTA BEKASI,JAWA BARAT,-6.37290300,106.91493700,False,0.9,12879000,20815000
GADA-26gnzdoo,KABUPATEN INDRAGIRI HILIR,RIAU,-0.32635000,103.15464000,False,0.9,9720000,20809000
GADA-j7zeqx7d,KABUPATEN BEKASI,JAWA BARAT,-6.19214400,107.01937300,False,0.9,12879000,20800000
GADA-5mvn99km,KOTA BANDUNG,JAWA BARAT,-6.91792000,107.57421000,False,0.9,12879000,20757781
GADA-3d0ovv,KABUPATEN PURWAKARTA,JAWA BARAT,-6.53495300,107.43825900,False,0.9,12879000,20742000
GADA-ymp2mq,KOTA BANDUNG,JAWA BARAT,-6.92808900,107.66605600,False,0.9,12879000,20740221
GADA-ax19ln06,KABUPATEN BOGOR,JAWA BARAT,-6.38421000,106.68136000,False,0.9,12879000,20718000
GADA-dn55bu,KABUPATEN BEKASI,JAWA BARAT,-6.20374600,107.03590700,False,0.9,12879000,20705000
GADA-lzkuy6,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.24507700,106.90718500,False,0.9,14412000,20700000
GADA-d5eo1j,KABUPATEN MAGETAN,JAWA TIMUR,-7.65493600,111.32768900,False,0.9,4716500,20685000
GADA-ezbezaav,KABUPATEN BEKASI,JAWA BARAT,-6.18746000,107.00927000,False,0.9,12879000,20675000
GADA-pqkna2,KABUPATEN KEDIRI,JAWA TIMUR,-7.76770600,112.17525900,False,0.9,4716500,20660000
GADA-9eqzyepn,KOTA BEKASI,JAWA BARAT,-6.21533000,107.02079000,False,0.9,12879000,20650000
GADA-ljwgmzxd,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11232000,104.17039000,False,0.9,9685200,20650000
GADA-xcc8oq,KABUPATEN KARAWANG,JAWA BARAT,-6.33638600,107.37716000,False,0.9,12879000,20612000
GADA-x9j4dq,KABUPATEN LEBAK,BANTEN,-6.35174700,106.26223800,False,0.9,9995000,20601000
GADA-xartyr,KABUPATEN BANGKALAN,JAWA TIMUR,-7.03924300,112.76206800,False,0.9,4716500,20600000
GADA-tbcfy7,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.21781700,106.90210600,False,0.9,14412000,20600000
GADA-tjvre1,KOTA BEKASI,JAWA BARAT,-6.27569300,106.91277900,False,0.9,12879000,20597000
GADA-2prfav,KABUPATEN TANGERANG,BANTEN,-6.23605900,106.47422400,False,0.9,9995000,20587000
GADA-lb4jz0,KOTA BEKASI,JAWA BARAT,-6.26601400,106.93050700,False,0.9,12879000,20585000
GADA-5m4fmj,KOTA BANDUNG,JAWA BARAT,-6.94644700,107.66390600,False,0.9,12879000,20571760
GADA-lhfi1z,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16275800,106.85953200,False,0.9,14412000,20560000
GADA-lwcty8,KOTA MEDAN,SUMATERA UTARA,3.57796300,98.62988500,False,0.9,9893000,20552200
GADA-hegd02x1,KOTA MADIUN,JAWA TIMUR,-7.63203300,111.53068100,False,0.9,4716500,20539000
GADA-c9fehs,KABUPATEN TEMANGGUNG,JAWA TENGAH,-7.32617900,110.32096600,False,0.9,799000,20525000
GADA-ue9j93,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.05054300,104.19455300,False,0.9,9685200,20525000
GADA-hirt8k,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11923300,104.19934900,False,0.9,9685200,20507650
GADA-n0zkjm,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.56794700,110.77699900,False,0.9,799000,20505250
GADA-lboeyl,KOTA BEKASI,JAWA BARAT,-6.33015200,106.92768700,False,0.9,12879000,20495000
GADA-59451j,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16038900,106.86861500,False,0.9,14412000,20494000
GADA-n0c5tn,KOTA SURAKARTA,JAWA TENGAH,-7.55725500,110.77959400,False,0.9,799000,20486250
GADA-s83xoz,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28462900,106.86679900,False,0.9,14412000,20480000
GADA-9ijnqn,KABUPATEN BIREUEN,NANGGROE ACEH DARUSSALAM,5.20346000,96.69060700,False,0.9,12130000,20450000
GADA-PMS,KABUPATEN SIMALUNGUN,SUMATERA UTARA,3.00938100,99.08409800,False,0.9,9893000,20442000
GADA-eymhx8,KABUPATEN PURWAKARTA,JAWA BARAT,-6.56947000,107.43404400,False,0.9,12879000,20440580
GADA-ltggy2,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.15365100,106.84644100,False,0.9,14412000,20436000
GADA-hh0rirx1,KOTA PALEMBANG,SUMATERA SELATAN,-2.96580300,104.74024500,False,0.9,9685200,20432000
GADA-ok7amrze,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.60079000,110.80199000,False,0.9,799000,20418000
GADA-qlngyerx,KABUPATEN GARUT,JAWA BARAT,-7.27199000,107.81887000,False,0.9,12879000,20400000
GADA-26gx5kmx,KABUPATEN GARUT,JAWA BARAT,-7.24769000,107.88072000,False,0.9,12879000,20400000
GADA-e3al57,KOTA BEKASI,JAWA BARAT,-6.25970800,106.98443900,False,0.9,12879000,20400000
GADA-h81del,KOTA BEKASI,JAWA BARAT,-6.26276300,106.94187600,False,0.9,12879000,20395000
GADA-9ws6zyx1,KABUPATEN JOMBANG,JAWA TIMUR,-7.53982000,112.23223000,False,0.9,4716500,20392000
GADA-tb8a6x,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.93739600,104.52286400,False,0.9,11550000,20387000
GADA-qb4xdryr,KOTA BEKASI,JAWA BARAT,-6.20490700,107.02675300,False,0.9,12879000,20385000
GADA-vymdma1n,KABUPATEN BEKASI,JAWA BARAT,-6.15479200,107.04518500,False,0.9,12879000,20385000
GADA-l81k3p,KABUPATEN BENGKALIS,RIAU,1.30445600,101.19273300,False,0.9,9720000,20364403
GADA-n3rxnj,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.61588500,110.89867000,False,0.9,799000,20358500
GADA-4qvyrr5n,KABUPATEN GARUT,JAWA BARAT,-7.27037000,107.92362000,False,0.9,12879000,20354450
GADA-ywg7sd,KOTA BANDUNG,JAWA BARAT,-6.89796300,107.68140600,False,0.9,12879000,20353296
GADA-lnnrcz,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.27602400,106.85390700,False,0.9,14412000,20350000
GADA-20jol4x0,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.25033500,106.93551900,False,0.9,14412000,20350000
GADA-et6xuu,KABUPATEN BOGOR,JAWA BARAT,-6.37640100,106.68358800,False,0.9,12879000,20330000
GADA-lrjzmlpo,KOTA BEKASI,JAWA BARAT,-6.28263000,106.96828000,False,0.9,12879000,20325000
GADA-9sdtdn,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16207400,106.84829300,False,0.9,14412000,20324000
GADA-uf9d8j,KOTA KEDIRI,JAWA TIMUR,-7.84495500,112.02832500,False,0.9,4716500,20324000
GADA-lyyiyz,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.92144800,104.51063100,False,0.9,11550000,20305000
GADA-u8eesr,KOTA BUKITTINGGI,SUMATERA BARAT,-0.29434500,100.35817600,False,0.9,3600100,20305000
GADA-9iwrs0,KOTA MEDAN,SUMATERA UTARA,3.59903100,98.61748900,False,0.9,9893000,20296868
GADA-ida7ka,KABUPATEN TULUNGAGUNG,JAWA TIMUR,-8.09564600,111.99239200,False,0.9,4716500,20292000
GADA-xco89l,KOTA BANDAR LAMPUNG,LAMPUNG,-5.37483000,105.23116100,False,0.9,6878000,20287000
GADA-uhulva,KOTA SURAKARTA,JAWA TENGAH,-7.56996000,110.80668000,False,0.9,799000,20285250
GADA-le75wl,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16674600,106.87170600,False,0.9,14412000,20278000
GADA-u210mp,KABUPATEN KARAWANG,JAWA BARAT,-6.30672300,107.28355600,False,0.9,12879000,20240000
GADA-5zxmd0,KABUPATEN GARUT,JAWA BARAT,-7.16442600,107.90198900,False,0.9,12879000,20240000
GADA-qb9mgkxg,KABUPATEN BEKASI,JAWA BARAT,-6.17654100,107.00926200,False,0.9,12879000,20235000
GADA-qlnxngv4,KABUPATEN GARUT,JAWA BARAT,-7.20520000,107.89826000,False,0.9,12879000,20235000
GADA-qbwvqe03,KABUPATEN GARUT,JAWA BARAT,-7.24110000,107.92051000,False,0.9,12879000,20223625
GADA-xdv37t,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.15584300,106.73243200,False,0.9,14412000,20220000
GADA-dnttqt,KOTA TANGERANG SELATAN,BANTEN,-6.34800200,106.66005800,False,0.9,9995000,20219670
GADA-ljvdlnkz,KABUPATEN GARUT,JAWA BARAT,-7.20234000,107.89867000,False,0.9,12879000,20207000
GADA-545ro6,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11332300,104.20558900,False,0.9,9685200,20200500
GADA-badxer0d,KABUPATEN BEKASI,JAWA BARAT,-6.18725000,107.00840000,False,0.9,12879000,20200000
GADA-hu5tvw,KABUPATEN BOYOLALI,JAWA TENGAH,-7.36431400,110.64010200,False,0.9,799000,20182000
GADA-8df8rq,KOTA BANDUNG,JAWA BARAT,-6.92561800,107.67958000,False,0.9,12879000,20171350
GADA-yhp82g,KOTA MEDAN,SUMATERA UTARA,3.62579800,98.64446200,False,0.9,9893000,20168000
GADA-ok7grrze,KABUPATEN GARUT,JAWA BARAT,-7.22137000,107.90633000,False,0.9,12879000,20160000
GADA-rnvbnn0y,KABUPATEN GARUT,JAWA BARAT,-7.20459000,107.89812000,False,0.9,12879000,20160000
GADA-r1w39jex,KABUPATEN CIANJUR,JAWA BARAT,-7.26596000,107.81645000,False,0.9,12879000,20160000
GADA-gvvjo02n,KABUPATEN GARUT,JAWA BARAT,-7.29458000,107.79125000,False,0.9,12879000,20160000
GADA-xetfh9,KOTA BANDAR LAMPUNG,LAMPUNG,-5.39223300,105.21944200,False,0.9,6878000,20151000
GADA-md1ufz,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.83500100,104.87895900,False,0.9,6878000,20144900
GADA-3xqqaw6z,KABUPATEN GARUT,JAWA BARAT,-7.27193000,107.82167000,False,0.9,12879000,20135000
GADA-h8dyu0,KABUPATEN BANGKALAN,JAWA TIMUR,-7.11498000,113.10224600,False,0.9,4716500,20117000
GADA-xirhq6,KABUPATEN GARUT,JAWA BARAT,-7.20031400,107.90408800,False,0.9,12879000,20115000
GADA-2t3aaw,KABUPATEN LEBAK,BANTEN,-6.34623500,106.17151400,False,0.9,9995000,20109000
GADA-vr4wpm,KABUPATEN BANYUMAS,JAWA TENGAH,-7.42763800,109.26851100,False,0.9,799000,20100000
GADA-y5ecv0,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.59730700,105.51409500,False,0.9,6878000,20099000
GADA-lj12nyly,KABUPATEN BEKASI,JAWA BARAT,-6.18964000,107.00910000,False,0.9,12879000,20090000
GADA-1yjjnwll,KABUPATEN GARUT,JAWA BARAT,-7.27042000,107.81422000,False,0.9,12879000,20087500
GADA-o9bs2v,KOTA BANDAR LAMPUNG,LAMPUNG,-5.40087700,105.21100700,False,0.9,6878000,20061000
GADA-57c6au,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16350500,106.86310700,False,0.9,14412000,20055000
GADA-7tonde,KOTA PEKANBARU,RIAU,0.51809000,101.43835100,False,0.9,9720000,20054600
GADA-yyfdee,KABUPATEN LOMBOK TIMUR,NUSA TENGGARA BARAT,-8.62012200,116.44256400,False,0.9,2929450,20054500
GADA-lcwzql,KABUPATEN TANAH DATAR,SUMATERA BARAT,-0.30703200,100.50927100,False,0.9,3600100,20040000
GADA-xpgb2b,KABUPATEN AGAM,SUMATERA BARAT,-0.31200400,100.37072100,False,0.9,3600100,20027000
GADA-52fc9g,KOTA BATAM,KEPULAUAN RIAU,1.06261900,103.94611900,False,0.9,11550000,20025000
GADA-bt0uzv,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30465200,100.35936200,False,0.9,3600100,20025000
GADA-xtijaw,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30497300,100.37800000,False,0.9,3600100,20025000
GADA-l5pzwr,KABUPATEN LIMA PULUH KOTA,SUMATERA BARAT,-0.26481100,100.55742900,False,0.9,3600100,20024000
GADA-u8xz54,KABUPATEN AGAM,SUMATERA BARAT,-0.32277300,100.37469500,False,0.9,3600100,20021000
GADA-ke6b81,KABUPATEN LIMA PULUH KOTA,SUMATERA BARAT,-0.11814600,100.56573000,False,0.9,3600100,20021000
GADA-kmbf1m,KOTA PAYAKUMBUH,SUMATERA BARAT,-0.23171600,100.62125900,False,0.9,3600100,20018000
GADA-jxaqn3,KOTA PAYAKUMBUH,SUMATERA BARAT,-0.22460000,100.66491800,False,0.9,3600100,20017000
GADA-xqniwm,KABUPATEN AGAM,SUMATERA BARAT,-0.32006100,100.36911100,False,0.9,3600100,20015500
GADA-u7f7uy,KABUPATEN AGAM,SUMATERA BARAT,-0.32563900,100.38975800,False,0.9,3600100,20015500
GADA-lbtfvi,KABUPATEN AGAM,SUMATERA BARAT,-0.25467400,100.37960900,False,0.9,3600100,20015000
GADA-7lt4so,KOTA BUKITTINGGI,SUMATERA BARAT,-0.27714700,100.36740300,False,0.9,3600100,20014000
GADA-l6tef1,KABUPATEN AGAM,SUMATERA BARAT,-0.26379200,100.53330300,False,0.9,3600100,20013500
GADA-mvuwx8,KOTA PAYAKUMBUH,SUMATERA BARAT,-0.23445700,100.61402100,False,0.9,3600100,20013000
GADA-l7yhyx,KOTA BUKITTINGGI,SUMATERA BARAT,-0.29161000,100.36396800,False,0.9,3600100,20012000
GADA-uz9169,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28570500,100.37218100,False,0.9,3600100,20011000
GADA-xpo6pv,KABUPATEN AGAM,SUMATERA BARAT,-0.32261700,100.36969600,False,0.9,3600100,20010000
GADA-x3pukk,KOTA BUKITTINGGI,SUMATERA BARAT,-0.29054300,100.36923700,False,0.9,3600100,20009000
GADA-u8ciej,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28661100,100.37295900,False,0.9,3600100,20009000
GADA-lyr6by,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30660200,100.40097800,False,0.9,3600100,20008500
GADA-uzq99c,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30748500,100.36889900,False,0.9,3600100,20008000
GADA-l7hkuw,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28813000,100.36841200,False,0.9,3600100,20007500
GADA-xrwehm,KABUPATEN AGAM,SUMATERA BARAT,-0.31478000,100.36671100,False,0.9,3600100,20007000
GADA-xfy9r6,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30303100,100.38145700,False,0.9,3600100,20007000
GADA-l2xq,KABUPATEN LIMA PULUH KOTA,SUMATERA BARAT,-0.29813800,100.61663900,False,0.9,3600100,20007000
GADA-oi122w,KABUPATEN PURWAKARTA,JAWA BARAT,-6.55252600,107.44759200,False,0.9,12879000,20005600
GADA-kkftbh,KOTA PAYAKUMBUH,SUMATERA BARAT,-0.23632800,100.61634500,False,0.9,3600100,20005000
GADA-iieqeg,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30812700,100.40867700,False,0.9,3600100,20005000
GADA-ld081t,KOTA BUKITTINGGI,SUMATERA BARAT,-0.31262700,100.40782300,False,0.9,3600100,20005000
GADA-uzzoel,KOTA BUKITTINGGI,SUMATERA BARAT,-0.29828100,100.37152600,False,0.9,3600100,20001500
GADA-pjamvp,KABUPATEN AGAM,SUMATERA BARAT,-0.34203800,100.35871200,False,0.9,3600100,20001500
GADA-x1qsec,KOTA BANDAR LAMPUNG,LAMPUNG,-5.40127600,105.30894000,False,0.9,6878000,19999000
GADA-ljzyxd,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29807600,106.86670100,False,0.9,14412000,19980000
GADA-n1q2ql,KABUPATEN BOGOR,JAWA BARAT,-6.44792500,106.80985300,False,0.9,12879000,19980000
GADA-b57cv2,KOTA BANDAR LAMPUNG,LAMPUNG,-5.37480900,105.23095300,False,0.9,6878000,19980000
GADA-yhyut7,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.53078100,105.44927200,False,0.9,6878000,19980000
GADA-p2quty,KOTA SINGKAWANG,KALIMANTAN BARAT,0.89134600,108.98727100,False,0.9,19020000,19969950
GADA-xe2e5je9,KABUPATEN LEBAK,BANTEN,-6.33767000,106.18854000,False,0.9,9995000,19960000
GADA-32jkxo,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29085600,106.85765500,False,0.9,14412000,19960000
GADA-lowomv,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.22114600,106.89415300,False,0.9,14412000,19960000
GADA-u3ue1c,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28110600,106.86719000,False,0.9,14412000,19960000
GADA-hi8jye,KOTA BEKASI,JAWA BARAT,-6.20888900,107.02453900,False,0.9,12879000,19950000
GADA-tqcfvy,KOTA BEKASI,JAWA BARAT,-6.20640500,107.00079900,False,0.9,12879000,19950000
GADA-hi8aq8,KABUPATEN BEKASI,JAWA BARAT,-6.17642500,107.06569200,False,0.9,12879000,19950000
GADA-y5phim,KOTA BEKASI,JAWA BARAT,-6.21171900,107.02783000,False,0.9,12879000,19950000
GADA-yhgtvw,KOTA BEKASI,JAWA BARAT,-6.21595500,107.02954600,False,0.9,12879000,19950000
GADA-yh0cf7,KOTA BEKASI,JAWA BARAT,-6.21668200,107.02573300,False,0.9,12879000,19950000
GADA-yt8nia,KOTA BEKASI,JAWA BARAT,-6.20882900,107.01677400,False,0.9,12879000,19950000
GADA-yvwkh3,KOTA BEKASI,JAWA BARAT,-6.19498400,106.97586000,False,0.9,12879000,19950000
GADA-ytnta2,KOTA BEKASI,JAWA BARAT,-6.23215100,107.01754900,False,0.9,12879000,19950000
GADA-55dl4k,KOTA BEKASI,JAWA BARAT,-6.17347200,107.01034300,False,0.9,12879000,19950000
GADA-yhfx73,KOTA BEKASI,JAWA BARAT,-6.21104100,107.02041400,False,0.9,12879000,19950000
GADA-hw7no0,KOTA BEKASI,JAWA BARAT,-6.18204700,106.98793900,False,0.9,12879000,19950000
GADA-r1wjr5oq,KABUPATEN BANGLI,BALI,-8.44373000,115.35628000,False,0.9,9956000,19934000
GADA-bjybeq,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28230400,106.85804300,False,0.9,14412000,19930000
GADA-tqvp0v,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.26561100,106.86830300,False,0.9,14412000,19930000
GADA-zk0hzl,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28106300,106.86084900,False,0.9,14412000,19930000
GADA-tqvbky,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.26634300,106.86820900,False,0.9,14412000,19930000
GADA-bj2kd8,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.32368600,106.85452100,False,0.9,14412000,19930000
GADA-7tbfbh,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28777100,106.88253500,False,0.9,14412000,19930000
GADA-aqx9t4,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.27986200,106.86233500,False,0.9,14412000,19930000
GADA-551er6,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.23768500,106.90070100,False,0.9,14412000,19930000
GADA-bo0sp6,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.27987400,106.86821900,False,0.9,14412000,19930000
GADA-ymn55ej4,KABUPATEN KUNINGAN,JAWA BARAT,-6.94893300,108.48987500,False,0.9,12879000,19925118
GADA-55vmnf,KOTA BEKASI,JAWA BARAT,-6.28766900,106.97879700,False,0.9,12879000,19920000
GADA-hir3ri,KABUPATEN BEKASI,JAWA BARAT,-6.21685900,107.04091400,False,0.9,12879000,19920000
GADA-9uywcc,KOTA BEKASI,JAWA BARAT,-6.25630900,106.98552500,False,0.9,12879000,19920000
GADA-yytaid,KOTA BEKASI,JAWA BARAT,-6.22618600,107.01837500,False,0.9,12879000,19920000
GADA-yynrz3,KOTA BEKASI,JAWA BARAT,-6.22316400,107.01656800,False,0.9,12879000,19920000
GADA-axd910lb,KOTA BEKASI,JAWA BARAT,-6.19006000,107.00614000,False,0.9,12879000,19920000
GADA-ythjea,KOTA BEKASI,JAWA BARAT,-6.21731900,107.02145300,False,0.9,12879000,19920000
GADA-h31y46,KOTA BEKASI,JAWA BARAT,-6.30867600,107.04146600,False,0.9,12879000,19920000
GADA-tbncxp,KOTA BEKASI,JAWA BARAT,-6.22961600,107.00806000,False,0.9,12879000,19920000
GADA-tbtz16,KOTA BEKASI,JAWA BARAT,-6.21757200,107.02104900,False,0.9,12879000,19920000
GADA-9xrdss,KOTA BEKASI,JAWA BARAT,-6.26030800,106.98030500,False,0.9,12879000,19920000
GADA-7cufcm,KOTA PEKANBARU,RIAU,0.50865500,101.44362400,False,0.9,9720000,19917900
GADA-foxeur,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.91164200,104.48112800,False,0.9,11550000,19902250
GADA-ezjv57a1,KABUPATEN CIREBON,JAWA BARAT,-6.84292000,108.51543000,False,0.9,12879000,19898118
GADA-3q3phz,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.83860400,104.89655600,False,0.9,6878000,19894000
GADA-hsp3ft,KOTA BEKASI,JAWA BARAT,-6.20039900,107.02247500,False,0.9,12879000,19890000
GADA-tqojos,KOTA BEKASI,JAWA BARAT,-6.19713500,106.99754700,False,0.9,12879000,19890000
GADA-hie8ta,KOTA BEKASI,JAWA BARAT,-6.21267800,107.01085500,False,0.9,12879000,19890000
GADA-hitvnw,KOTA BEKASI,JAWA BARAT,-6.22077700,107.01909100,False,0.9,12879000,19890000
GADA-hwbv3n,KABUPATEN BEKASI,JAWA BARAT,-6.17073000,107.03918900,False,0.9,12879000,19890000
GADA-mzvgrv77,KOTA TASIKMALAYA,JAWA BARAT,-7.33248000,108.25151000,False,0.9,12879000,19884830
GADA-cpjkjl,KABUPATEN KEDIRI,JAWA TIMUR,-7.75886700,112.09588900,False,0.9,4716500,19875000
GADA-p612oh,KOTA SINGKAWANG,KALIMANTAN BARAT,0.92955300,108.97848800,False,0.9,19020000,19860000
GADA-z5pjdye3,KOTA GORONTALO,GORONTALO,0.57296300,123.07055100,False,0.9,945000,19846000
GADA-baz1doon,KOTA JAMBI,JAMBI,-1.61818000,103.59162000,False,0.9,11115000,19836500
GADA-h71c6n,KOTA BEKASI,JAWA BARAT,-6.28231700,107.02903800,False,0.9,12879000,19835000
GADA-9xrgh5,KOTA BEKASI,JAWA BARAT,-6.29509300,106.94004200,False,0.9,12879000,19835000
GADA-h3vovo,KOTA BEKASI,JAWA BARAT,-6.29343000,107.03291800,False,0.9,12879000,19835000
GADA-55vsjz,KOTA BEKASI,JAWA BARAT,-6.27950200,106.96777400,False,0.9,12879000,19835000
